order_id,customer_id,order_date,status,channel,total_amount,shipping_cost
2785,231,2025-02-13,Entregue,Website,11148.31,10.15
2786,892,2024-10-03,Entregue,Website,7569.49,15.42
2787,813,2026-05-27,Entregue,Marketplace,12213.39,2.98
2788,844,2024-12-06,Entregue,Website,11636.63,10.55
2789,17,2025-01-21,Entregue,Marketplace,1442.3,19.37
2790,991,2025-10-04,Entregue,Website,68.18,25.71
2791,415,2026-05-09,Entregue,Marketplace,12216.7,30.43
2792,788,2025-09-01,Entregue,Marketplace,1316.93,21.58
2793,547,2025-08-25,Entregue,Marketplace,10534.76,22.69
2794,758,2026-05-20,Entregue,Website,15986.05,9.13
2795,389,2025-10-27,Entregue,Website,9326.34,45.08
2796,895,2024-12-13,Entregue,Website,5447.96,42.42
2797,919,2025-02-19,Entregue,Website,12340.06,38.71
2798,953,2024-10-18,Entregue,Website,7395.39,42.03
2799,589,2024-08-12,Entregue,Marketplace,2334.98,17.84
2800,888,2026-06-06,Entregue,Website,18082.13,14.64
2801,124,2025-04-26,Entregue,Website,9524.06,20.85
2802,303,2024-12-29,Entregue,Website,10050.65,2.71
2803,407,2025-10-26,Entregue,Website,4941.08,39.42
2804,494,2025-12-31,Entregue,Marketplace,8911.95,17.74
2805,20,2024-12-03,Entregue,Website,1026.42,11.24
2806,841,2024-09-12,Entregue,Website,20438.81,14.37
2807,677,2025-09-05,Entregue,Website,1770.77,16.73
2808,934,2025-04-07,Entregue,Website,16855.97,23.33
2809,708,2025-06-08,Entregue,Website,1451.33,28.4
2810,258,2025-03-15,Entregue,Website,5753.65,1.48
2811,691,2026-04-17,Entregue,Marketplace,5287.1,37.72
2812,152,2026-02-10,Entregue,Website,17627.61,27.92
2813,314,2024-12-16,Entregue,Website,7106.6,29.04
2814,707,2026-06-25,Entregue,Marketplace,10328.58,20.94
2815,664,2026-03-13,Entregue,Website,5773.44,12.42
2816,628,2025-02-01,Entregue,Website,11012.17,0.57
2817,31,2026-01-23,Entregue,Website,5612.57,4.2
2818,41,2026-01-17,Entregue,Marketplace,144.98,22.94
2819,399,2026-07-06,Entregue,Marketplace,20689.66,28.75
2820,870,2025-11-10,Entregue,Website,10834.42,46.13
2821,515,2025-03-16,Entregue,Marketplace,3255.78,33.09
2822,397,2025-10-18,Entregue,Marketplace,860.77,25.32
2823,880,2026-05-23,Entregue,Marketplace,23121.9,21.98
2824,777,2026-06-09,Entregue,Marketplace,1597.22,45.59
2825,300,2024-10-23,Entregue,Website,4226.69,35.95
2826,921,2025-05-28,Entregue,Marketplace,11046.58,10.16
2827,313,2026-07-28,Enviado,Website,8872.5,2.96
2828,622,2025-09-24,Entregue,Marketplace,6830.44,7.95
2829,265,2025-04-29,Entregue,Marketplace,18094.71,28.79
2830,720,2025-06-28,Entregue,Website,14062.25,47.74
2831,508,2025-01-17,Entregue,Marketplace,8351.32,6.02
2832,359,2025-05-24,Entregue,Marketplace,6042.61,47.7
2833,419,2024-11-04,Entregue,Marketplace,20410.94,42.34
2834,760,2026-03-27,Entregue,Marketplace,6078.11,0.46
2835,645,2026-05-06,Entregue,Website,6778.05,24.35
2836,327,2024-10-11,Entregue,Marketplace,12890.56,49.78
2837,699,2025-01-14,Entregue,Website,1463.26,21.79
2838,328,2025-06-21,Entregue,Marketplace,4062.69,1.64
2839,483,2026-04-06,Entregue,Website,19118.14,4.68
2840,994,2026-01-30,Entregue,Marketplace,1768.36,14.32
2841,184,2024-10-22,Entregue,Marketplace,1551.13,7.84
2842,343,2025-10-26,Entregue,Website,10469.91,35.06
2843,776,2026-04-30,Entregue,Marketplace,6511.59,14.83
2844,375,2025-04-04,Entregue,Marketplace,10048.36,0.42
2845,274,2025-04-12,Entregue,Marketplace,3230.16,4.63
2846,326,2026-07-13,Entregue,Website,3631.13,43.71
2847,65,2026-02-17,Entregue,Marketplace,10275.64,4.37
2848,343,2024-12-01,Entregue,Website,10182.2,33.45
2849,255,2025-06-14,Entregue,Website,3001.59,40.62
2850,110,2025-05-12,Entregue,Marketplace,2343.54,26.4
2851,75,2025-08-09,Entregue,Marketplace,7596.09,2.18
2852,826,2024-10-24,Entregue,Website,12565.37,16.49
2853,915,2026-06-15,Entregue,Website,3349.82,16.96
2854,606,2025-09-29,Entregue,Website,66.13,31.74
2855,583,2024-09-23,Entregue,Marketplace,3952.7,20.9
2856,795,2024-08-23,Entregue,Marketplace,12560.53,7.21
2857,745,2024-12-29,Entregue,Marketplace,2053.55,28.3
2858,844,2026-03-01,Entregue,Marketplace,6807.57,29.24
2859,763,2025-09-07,Entregue,Marketplace,7653.58,18.47
2860,639,2025-12-01,Entregue,Marketplace,3377.18,42.47
2861,148,2024-08-26,Entregue,Marketplace,4582.98,9.5
2862,915,2024-12-18,Entregue,Marketplace,2916.3,19.28
2863,888,2025-08-08,Entregue,Marketplace,8765.49,40.74
2864,517,2025-03-06,Entregue,Website,9951.98,28.83
2865,528,2024-09-28,Entregue,Marketplace,19075.59,28.23
2866,143,2026-05-10,Entregue,Website,9582.19,20.72
2867,758,2024-10-19,Entregue,Marketplace,12518.92,48.26
2868,889,2026-03-16,Entregue,Website,2479.6,6.68
2869,32,2025-03-23,Entregue,Website,4983.78,9.31
2870,480,2026-07-27,Enviado,Marketplace,15841.96,21.1
2871,257,2025-06-01,Entregue,Website,14156.21,37.08
2872,146,2025-03-02,Entregue,Website,8498.74,16.23
2873,675,2025-06-28,Entregue,Marketplace,449.8,9.34
2874,36,2025-06-03,Entregue,Website,2679.93,35.55
2875,501,2024-12-31,Entregue,Marketplace,302.46,8.82
2876,705,2024-12-20,Entregue,Website,19468.24,18.43
2877,56,2025-06-19,Entregue,Website,11700.31,49.54
2878,422,2025-01-18,Entregue,Marketplace,9067.15,32.24
2879,600,2024-11-04,Entregue,Website,5212.76,35.21
2880,767,2024-12-21,Entregue,Marketplace,13400.86,8.65
2881,202,2024-11-10,Entregue,Marketplace,3954.56,44.17
2882,661,2025-01-02,Entregue,Website,11423.0,1.16
2883,517,2025-02-08,Entregue,Marketplace,19641.88,33.39
2884,648,2024-08-11,Entregue,Website,10489.96,33.19
2885,963,2025-04-27,Entregue,Marketplace,10332.78,25.74
2886,721,2025-04-26,Entregue,Website,9675.66,30.96
2887,968,2024-12-05,Entregue,Marketplace,8192.16,23.16
2888,212,2025-02-09,Entregue,Website,23907.82,0.45
2889,404,2026-04-18,Entregue,Marketplace,12886.26,44.37
2890,830,2026-03-09,Entregue,Website,923.85,39.13
2891,202,2024-10-15,Entregue,Marketplace,17260.18,46.51
2892,678,2026-04-14,Entregue,Marketplace,1665.18,8.79
2893,695,2025-06-04,Entregue,Website,12415.46,9.17
2894,715,2026-06-24,Entregue,Marketplace,12406.17,12.78
2895,58,2026-04-17,Entregue,Marketplace,191.94,25.52
2896,670,2024-12-30,Entregue,Marketplace,4349.52,38.26
2897,644,2025-04-07,Entregue,Website,11516.3,38.27
2898,602,2026-03-01,Entregue,Marketplace,10188.74,30.45
2899,200,2026-08-05,Enviado,Marketplace,2535.48,21.03
2900,369,2025-11-10,Entregue,Marketplace,2837.76,24.1
2901,816,2026-02-25,Entregue,Marketplace,4936.91,37.64
2902,685,2025-07-09,Entregue,Website,13747.03,43.48
2903,510,2024-09-13,Entregue,Website,2391.78,18.73
2904,681,2025-09-28,Entregue,Marketplace,3200.79,42.52
2905,972,2026-04-26,Entregue,Marketplace,1318.52,36.3
2906,324,2025-05-13,Entregue,Marketplace,4235.47,37.0
2907,570,2025-10-02,Entregue,Marketplace,13366.6,24.32
2908,850,2024-10-25,Entregue,Marketplace,3091.28,39.29
2909,998,2025-01-27,Entregue,Website,8810.26,9.93
2910,908,2024-09-12,Entregue,Marketplace,7028.32,12.24
2911,770,2025-06-30,Entregue,Marketplace,6606.91,1.32
2912,760,2024-09-23,Entregue,Marketplace,10945.9,29.03
2913,610,2025-10-03,Entregue,Marketplace,6567.08,45.16
2914,812,2026-08-07,Entregue,Marketplace,5893.78,3.23
2915,281,2025-12-14,Entregue,Marketplace,15215.92,22.22
2916,609,2024-10-18,Entregue,Website,6592.1,31.96
2917,328,2025-09-20,Entregue,Marketplace,1276.96,17.53
2918,564,2025-11-05,Entregue,Marketplace,3674.33,14.22
2919,481,2024-12-23,Entregue,Website,507.84,49.03
2920,208,2026-05-17,Entregue,Marketplace,5820.37,43.86
2921,21,2025-01-02,Entregue,Marketplace,8997.62,49.88
2922,1,2024-09-08,Entregue,Marketplace,14050.32,28.01
2923,603,2025-03-13,Entregue,Marketplace,6956.64,22.78
2924,773,2025-11-05,Entregue,Website,14325.65,34.31
2925,747,2026-02-12,Entregue,Website,3812.6,34.31
2926,187,2025-08-26,Entregue,Website,2294.85,20.24
2927,341,2025-07-09,Entregue,Marketplace,8355.0,33.54
2928,981,2024-12-20,Entregue,Marketplace,18684.41,8.23
2929,708,2026-04-27,Entregue,Website,14011.83,18.23
2930,25,2025-06-20,Entregue,Marketplace,12159.13,4.1
2931,110,2025-07-01,Entregue,Marketplace,7144.2,19.41
2932,230,2026-05-09,Entregue,Marketplace,7769.18,28.46
2933,381,2025-02-02,Entregue,Website,5186.0,1.67
2934,957,2025-10-30,Entregue,Marketplace,13387.82,28.21
2935,134,2026-05-31,Entregue,Marketplace,18839.9,48.86
2936,562,2025-02-13,Entregue,Website,12112.57,1.29
2937,117,2025-12-25,Entregue,Website,793.51,39.65
2938,753,2024-10-04,Entregue,Marketplace,812.93,28.99
2939,439,2025-03-06,Entregue,Website,9114.95,4.3
2940,365,2025-10-27,Entregue,Website,10158.28,2.1
2941,585,2025-07-05,Entregue,Website,3748.72,46.34
2942,231,2026-04-23,Entregue,Marketplace,1185.47,10.56
2943,523,2026-04-03,Entregue,Website,8039.73,24.23
2944,720,2025-07-14,Entregue,Website,10295.28,33.56
2945,606,2026-03-24,Entregue,Website,9534.14,13.66
2946,216,2025-08-14,Entregue,Website,1409.53,24.89
2947,993,2026-03-12,Entregue,Marketplace,12574.55,47.96
2948,379,2026-07-27,Entregue,Website,7836.32,5.59
2949,806,2024-12-21,Entregue,Marketplace,13621.51,46.39
2950,97,2026-01-12,Entregue,Marketplace,12613.6,1.84
2951,869,2026-05-17,Entregue,Marketplace,766.98,13.12
2952,291,2025-11-14,Entregue,Marketplace,8467.83,34.11
2953,497,2025-12-10,Entregue,Marketplace,10254.21,6.75
2954,866,2025-05-09,Entregue,Marketplace,4109.67,0.17
2955,395,2025-05-26,Entregue,Website,9470.96,27.85
2956,884,2026-05-06,Entregue,Marketplace,1875.85,17.23
2957,892,2024-11-14,Entregue,Marketplace,8791.1,38.64
2958,714,2025-04-21,Entregue,Website,17102.0,21.93
2959,108,2026-07-23,Enviado,Website,1198.61,20.34
2960,739,2025-06-22,Entregue,Marketplace,8228.51,21.95
2961,1000,2025-07-02,Entregue,Marketplace,9516.17,13.42
2962,619,2024-10-27,Entregue,Website,2208.98,45.49
2963,924,2025-08-14,Entregue,Website,13549.19,43.71
2964,746,2026-02-06,Entregue,Website,986.58,25.6
2965,838,2026-05-28,Entregue,Website,30348.02,7.88
2966,978,2025-11-24,Entregue,Website,3459.73,3.6
2967,881,2025-02-14,Entregue,Marketplace,5894.35,28.99
2968,437,2025-09-14,Entregue,Website,1478.42,25.01
2969,669,2025-03-17,Entregue,Website,19606.17,40.49
2970,102,2025-07-26,Entregue,Website,21085.89,16.87
2971,630,2025-03-26,Entregue,Website,11282.24,1.86
2972,117,2026-05-03,Entregue,Marketplace,3116.05,2.1
2973,203,2026-03-16,Entregue,Website,4194.19,9.75
2974,350,2025-09-29,Entregue,Marketplace,1431.78,8.85
2975,668,2025-11-28,Entregue,Marketplace,6170.05,24.62
2976,687,2026-07-24,Enviado,Marketplace,453.26,12.8
2977,693,2024-09-05,Entregue,Website,3617.59,27.53
2978,275,2025-03-08,Entregue,Marketplace,4296.09,27.3
2979,588,2024-12-18,Entregue,Website,5800.42,36.82
2980,654,2024-12-17,Entregue,Marketplace,3205.3,32.42
2981,33,2024-09-27,Entregue,Website,1011.69,36.59
2982,813,2025-06-30,Entregue,Website,13464.98,38.29
2983,205,2025-08-16,Entregue,Website,1090.57,16.34
2984,829,2024-11-23,Entregue,Marketplace,10019.07,2.73
2985,88,2026-06-27,Entregue,Marketplace,10424.41,6.05
2986,834,2025-04-30,Entregue,Marketplace,3478.51,20.65
2987,29,2025-08-09,Entregue,Website,16658.3,35.23
2988,84,2025-11-05,Entregue,Marketplace,12420.91,29.0
2989,868,2026-01-04,Entregue,Marketplace,8198.48,34.7
2990,732,2025-06-09,Entregue,Website,18075.57,20.05
2991,77,2026-01-31,Entregue,Website,15432.35,22.18
2992,759,2025-11-11,Entregue,Website,5187.15,9.6
2993,93,2024-11-19,Entregue,Marketplace,531.62,20.17
2994,212,2025-05-20,Entregue,Website,4668.68,5.67
2995,535,2024-12-08,Entregue,Website,107.69,22.75
2996,390,2025-12-28,Entregue,Marketplace,15893.01,47.75
2997,741,2025-02-22,Entregue,Website,16442.51,35.48
2998,72,2025-02-02,Entregue,Website,4655.03,12.67
2999,82,2026-04-12,Entregue,Marketplace,11701.58,46.03
3000,347,2025-05-02,Entregue,Website,10480.72,11.9
